集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2021,06,山形県,E,製造業,30～34歳,22.37,65.16,333.6
2021,06,山形県,E,製造業,35～39歳,23.7,62.41,346.81
2021,06,山形県,E,製造業,40～44歳,25.59,72.05,379.13
2021,06,山形県,E,製造業,45～49歳,28.06,86.36,423.08
2021,06,山形県,E,製造業,50～54歳,30.08,95.75,456.71
2021,06,山形県,E,製造業,55～59歳,30.36,94.21,458.53
2021,06,山形県,E,製造業,60～64歳,21.35,37.9,294.1
2021,06,山形県,E,製造業,65～69歳,18.94,16.72,244
2021,06,山形県,E,製造業,70歳～,18.47,13.52,235.16
2021,06,山形県,F,電気・ガス・熱供給・水道業,年齢計,29.05,91.41,440.01
2021,06,山形県,F,電気・ガス・熱供給・水道業,～19歳,17.45,6.61,216.01
2021,06,山形県,F,電気・ガス・熱供給・水道業,20～24歳,20.97,64.91,316.55
2021,06,山形県,F,電気・ガス・熱供給・水道業,25～29歳,23.55,85.09,367.69
2021,06,山形県,F,電気・ガス・熱供給・水道業,30～34歳,25.2,85.73,388.13
2021,06,山形県,F,電気・ガス・熱供給・水道業,35～39歳,27.01,77.7,401.82
2021,06,山形県,F,電気・ガス・熱供給・水道業,40～44歳,29.68,82.81,438.97
2021,06,山形県,F,電気・ガス・熱供給・水道業,45～49歳,35.27,111.14,534.38
2021,06,山形県,F,電気・ガス・熱供給・水道業,50～54歳,33.9,112.87,519.67
2021,06,山形県,F,電気・ガス・熱供給・水道業,55～59歳,39.09,120.46,589.54
2021,06,山形県,F,電気・ガス・熱供給・水道業,60～64歳,27.02,101.48,425.72
2021,06,山形県,F,電気・ガス・熱供給・水道業,65～69歳,21.29,0,255.48
2021,06,山形県,F,電気・ガス・熱供給・水道業,70歳～,-,-,-
2021,06,山形県,G,情報通信業,年齢計,29.56,87.12,441.84
2021,06,山形県,G,情報通信業,～19歳,-,-,-
2021,06,山形県,G,情報通信業,20～24歳,21.4,35.02,291.82
2021,06,山形県,G,情報通信業,25～29歳,23.3,62.56,342.16
2021,06,山形県,G,情報通信業,30～34歳,24.18,64.91,355.07
2021,06,山形県,G,情報通信業,35～39歳,27.11,70.1,395.42
2021,06,山形県,G,情報通信業,40～44歳,32.45,91.03,480.43
2021,06,山形県,G,情報通信業,45～49歳,32.24,105.28,492.16
2021,06,山形県,G,情報通信業,50～54歳,38.89,137.47,604.15
2021,06,山形県,G,情報通信業,55～59歳,41.72,150.79,651.43
2021,06,山形県,G,情報通信業,60～64歳,24.83,68.41,366.37
2021,06,山形県,G,情報通信業,65～69歳,18.28,49.82,269.18
2021,06,山形県,G,情報通信業,70歳～,-,-,-
2021,06,山形県,H,運輸業，郵便業,年齢計,26.31,40.42,356.14
2021,06,山形県,H,運輸業，郵便業,～19歳,16.89,33.47,236.15
2021,06,山形県,H,運輸業，郵便業,20～24歳,19.21,35.64,266.16
2021,06,山形県,H,運輸業，郵便業,25～29歳,20.66,34.43,282.35
2021,06,山形県,H,運輸業，郵便業,30～34歳,24.3,49.38,340.98
2021,06,山形県,H,運輸業，郵便業,35～39歳,26.59,41.26,360.34
2021,06,山形県,H,運輸業，郵便業,40～44歳,28.71,61.45,405.97
2021,06,山形県,H,運輸業，郵便業,45～49歳,28.26,45.44,384.56
2021,06,山形県,H,運輸業，郵便業,50～54歳,26.99,33.17,357.05
2021,06,山形県,H,運輸業，郵便業,55～59歳,27.17,51.49,377.53
2021,06,山形県,H,運輸業，郵便業,60～64歳,25.41,21.48,326.4
2021,06,山形県,H,運輸業，郵便業,65～69歳,19.48,4.06,237.82
2021,06,山形県,H,運輸業，郵便業,70歳～,17.55,2.35,212.95
2021,06,山形県,I,卸売業，小売業,年齢計,24.93,58.7,357.86
2021,06,山形県,I,卸売業，小売業,～19歳,16.72,4.13,204.77
2021,06,山形県,I,卸売業，小売業,20～24歳,19.35,38.73,270.93
2021,06,山形県,I,卸売業，小売業,25～29歳,21.57,52.38,311.22
2021,06,山形県,I,卸売業，小売業,30～34歳,21.05,53.93,306.53
2021,06,山形県,I,卸売業，小売業,35～39歳,24.73,67.68,364.44
2021,06,山形県,I,卸売業，小売業,40～44歳,27.67,74.64,406.68
2021,06,山形県,I,卸売業，小売業,45～49歳,28.99,68.02,415.9
2021,06,山形県,I,卸売業，小売業,50～54歳,27.75,63.99,396.99
2021,06,山形県,I,卸売業，小売業,55～59歳,28.49,69.79,411.67
2021,06,山形県,I,卸売業，小売業,60～64歳,23.58,44.29,327.25
2021,06,山形県,I,卸売業，小売業,65～69歳,21.14,11.72,265.4
2021,06,山形県,I,卸売業，小売業,70歳～,16.68,13.13,213.29
2021,06,山形県,J,金融業，保険業,年齢計,33.23,95.38,494.14
2021,06,山形県,J,金融業，保険業,～19歳,16.31,10.47,206.19
2021,06,山形県,J,金融業，保険業,20～24歳,20.3,30.63,274.23
2021,06,山形県,J,金融業，保険業,25～29歳,22.45,61.22,330.62
2021,06,山形県,J,金融業，保険業,30～34歳,30.25,106.1,469.1
2021,06,山形県,J,金融業，保険業,35～39歳,36.47,110.62,548.26
2021,06,山形県,J,金融業，保険業,40～44歳,38.05,117.65,574.25
2021,06,山形県,J,金融業，保険業,45～49歳,36.09,101.6,534.68
2021,06,山形県,J,金融業，保険業,50～54歳,40.08,133.14,614.1
2021,06,山形県,J,金融業，保険業,55～59歳,38.39,102.87,563.55
2021,06,山形県,J,金融業，保険業,60～64歳,25.16,52.52,354.44
2021,06,山形県,J,金融業，保険業,65～69歳,31.05,101.41,474.01
2021,06,山形県,J,金融業，保険業,70歳～,42.89,66.51,581.19
2021,06,山形県,K,不動産業，物品賃貸業,年齢計,27.89,54.33,389.01
2021,06,山形県,K,不動産業，物品賃貸業,～19歳,18.31,14.36,234.08
2021,06,山形県,K,不動産業，物品賃貸業,20～24歳,18.61,18.24,241.56
2021,06,山形県,K,不動産業，物品賃貸業,25～29歳,20.94,46.36,297.64
2021,06,山形県,K,不動産業，物品賃貸業,30～34歳,24.57,53.64,348.48
2021,06,山形県,K,不動産業，物品賃貸業,35～39歳,27.91,52.2,387.12
2021,06,山形県,K,不動産業，物品賃貸業,40～44歳,26.32,68.58,384.42
2021,06,山形県,K,不動産業，物品賃貸業,45～49歳,28.06,46.39,383.11
2021,06,山形県,K,不動産業，物品賃貸業,50～54歳,35.73,66.7,495.46
2021,06,山形県,K,不動産業，物品賃貸業,55～59歳,31.21,83.11,457.63
2021,06,山形県,K,不動産業，物品賃貸業,60～64歳,25.08,23.7,324.66
2021,06,山形県,K,不動産業，物品賃貸業,65～69歳,23.07,15.49,292.33
2021,06,山形県,K,不動産業，物品賃貸業,70歳～,21.66,28.55,288.47
2021,06,山形県,L,学術研究，専門・技術サービス業,年齢計,28.77,98.77,444.01
2021,06,山形県,L,学術研究，専門・技術サービス業,～19歳,16.58,9.54,208.5
2021,06,山形県,L,学術研究，専門・技術サービス業,20～24歳,18.32,44.69,264.53
2021,06,山形県,L,学術研究，専門・技術サービス業,25～29歳,22.41,53.33,322.25
2021,06,山形県,L,学術研究，専門・技術サービス業,30～34歳,25.7,80.05,388.45
2021,06,山形県,L,学術研究，専門・技術サービス業,35～39歳,27.12,91.8,417.24
2021,06,山形県,L,学術研究，専門・技術サービス業,40～44歳,30.26,97.06,460.18
2021,06,山形県,L,学術研究，専門・技術サービス業,45～49歳,32.8,117.18,510.78
2021,06,山形県,L,学術研究，専門・技術サービス業,50～54歳,34.73,143.86,560.62
2021,06,山形県,L,学術研究，専門・技術サービス業,55～59歳,33.55,148.44,551.04
2021,06,山形県,L,学術研究，専門・技術サービス業,60～64歳,34.17,106.5,516.54
2021,06,山形県,L,学術研究，専門・技術サービス業,65～69歳,27.86,103.3,437.62
2021,06,山形県,L,学術研究，専門・技術サービス業,70歳～,22.38,110,378.56
2021,06,山形県,M,宿泊業，飲食サービス業,年齢計,20.64,18.88,266.56
2021,06,山形県,M,宿泊業，飲食サービス業,～19歳,12.28,0.17,147.53
2021,06,山形県,M,宿泊業，飲食サービス業,20～24歳,16.63,6.23,205.79
2021,06,山形県,M,宿泊業，飲食サービス業,25～29歳,19.3,20.04,251.64
2021,06,山形県,M,宿泊業，飲食サービス業,30～34歳,19.96,19.66,259.18
2021,06,山形県,M,宿泊業，飲食サービス業,35～39歳,21.74,21.19,282.07
2021,06,山形県,M,宿泊業，飲食サービス業,40～44歳,23.68,32.11,316.27
2021,06,山形県,M,宿泊業，飲食サービス業,45～49歳,21.76,27.16,288.28
2021,06,山形県,M,宿泊業，飲食サービス業,50～54歳,20.84,17.57,267.65
2021,06,山形県,M,宿泊業，飲食サービス業,55～59歳,22.5,25.78,295.78
2021,06,山形県,M,宿泊業，飲食サービス業,60～64歳,21.13,6.48,260.04
2021,06,山形県,M,宿泊業，飲食サービス業,65～69歳,17.57,6.64,217.48
2021,06,山形県,M,宿泊業，飲食サービス業,70歳～,14.07,1.5,170.34
2021,06,山形県,N,生活関連サービス業，娯楽業,年齢計,22.88,28.37,302.93
2021,06,山形県,N,生活関連サービス業，娯楽業,～19歳,17.65,0,211.8
2021,06,山形県,N,生活関連サービス業，娯楽業,20～24歳,19.43,10.48,243.64
2021,06,山形県,N,生活関連サービス業，娯楽業,25～29歳,19.55,28.32,262.92
2021,06,山形県,N,生活関連サービス業，娯楽業,30～34歳,21.66,17.83,277.75
2021,06,山形県,N,生活関連サービス業，娯楽業,35～39歳,24.2,24.28,314.68
2021,06,山形県,N,生活関連サービス業，娯楽業,40～44歳,26.04,37.16,349.64
2021,06,山形県,N,生活関連サービス業，娯楽業,45～49歳,23.6,40.91,324.11
2021,06,山形県,N,生活関連サービス業，娯楽業,50～54歳,24.6,24.44,319.64
2021,06,山形県,N,生活関連サービス業，娯楽業,55～59歳,25.19,49.11,351.39
2021,06,山形県,N,生活関連サービス業，娯楽業,60～64歳,21.26,24.21,279.33
2021,06,山形県,N,生活関連サービス業，娯楽業,65～69歳,15.33,7.69,191.65
2021,06,山形県,N,生活関連サービス業，娯楽業,70歳～,14.6,0.98,176.18
2021,06,山形県,O,教育，学習支援業,年齢計,30.13,93.55,455.11
2021,06,山形県,O,教育，学習支援業,～19歳,16,14.35,206.35
2021,06,山形県,O,教育，学習支援業,20～24歳,18.57,39.86,262.7
2021,06,山形県,O,教育，学習支援業,25～29歳,20.96,60.77,312.29
2021,06,山形県,O,教育，学習支援業,30～34歳,26.8,71.2,392.8
2021,06,山形県,O,教育，学習支援業,35～39歳,27.27,86.14,413.38
2021,06,山形県,O,教育，学習支援業,40～44歳,29.88,90.87,449.43
2021,06,山形県,O,教育，学習支援業,45～49歳,34.34,107.47,519.55
2021,06,山形県,O,教育，学習支援業,50～54歳,37.8,139.33,592.93
2021,06,山形県,O,教育，学習支援業,55～59歳,38.65,125.66,589.46
2021,06,山形県,O,教育，学習支援業,60～64歳,32.04,97.45,481.93
2021,06,山形県,O,教育，学習支援業,65～69歳,21.65,48.63,308.43
2021,06,山形県,O,教育，学習支援業,70歳～,22.57,59.62,330.46
2021,06,山形県,P,医療，福祉,年齢計,26.6,74.27,393.47
2021,06,山形県,P,医療，福祉,～19歳,15.42,17.45,202.49
2021,06,山形県,P,医療，福祉,20～24歳,21.39,42.24,298.92
2021,06,山形県,P,医療，福祉,25～29歳,23.09,54.52,331.6
2021,06,山形県,P,医療，福祉,30～34歳,23.97,68.72,356.36
2021,06,山形県,P,医療，福祉,35～39歳,26.97,76.49,400.13
2021,06,山形県,P,医療，福祉,40～44歳,28.28,81.74,421.1
2021,06,山形県,P,医療，福祉,45～49歳,28.04,83.41,419.89
2021,06,山形県,P,医療，福祉,50～54歳,32.06,115.02,499.74
2021,06,山形県,P,医療，福祉,55～59歳,30.32,95.3,459.14
2021,06,山形県,P,医療，福祉,60～64歳,25.21,44.99,347.51
2021,06,山形県,P,医療，福祉,65～69歳,24.46,29.65,323.17
2021,06,山形県,P,医療，福祉,70歳～,27.06,19.72,344.44
2021,06,山形県,Q,複合サービス事業,年齢計,25.39,72.04,376.72
2021,06,山形県,Q,複合サービス事業,～19歳,15.71,43.87,232.39
2021,06,山形県,Q,複合サービス事業,20～24歳,17.75,32.67,245.67
2021,06,山形県,Q,複合サービス事業,25～29歳,20.13,53.74,295.3
2021,06,山形県,Q,複合サービス事業,30～34歳,23.33,64.85,344.81
2021,06,山形県,Q,複合サービス事業,35～39歳,25.29,67.77,371.25
2021,06,山形県,Q,複合サービス事業,40～44歳,24.71,70.69,367.21
2021,06,山形県,Q,複合サービス事業,45～49歳,29.11,92.26,441.58
2021,06,山形県,Q,複合サービス事業,50～54歳,31.99,98.72,482.6
2021,06,山形県,Q,複合サービス事業,55～59歳,30.58,94.28,461.24
2021,06,山形県,Q,複合サービス事業,60～64歳,18.97,42.2,269.84
2021,06,山形県,Q,複合サービス事業,65～69歳,13.92,10.44,177.48
2021,06,山形県,Q,複合サービス事業,70歳～,-,-,-
2021,06,山形県,R,サービス業（他に分類されないもの）,年齢計,21.84,38.64,300.72
2021,06,山形県,R,サービス業（他に分類されないもの）,～19歳,19.01,4.03,232.15
2021,06,山形県,R,サービス業（他に分類されないもの）,20～24歳,18.33,20.99,240.95
2021,06,山形県,R,サービス業（他に分類されないもの）,25～29歳,19.19,36.48,266.76
2021,06,山形県,R,サービス業（他に分類されないもの）,30～34歳,21.18,39.35,293.51
2021,06,山形県,R,サービス業（他に分類されないもの）,35～39歳,22.31,38.21,305.93
2021,06,山形県,R,サービス業（他に分類されないもの）,40～44歳,23.42,50.66,331.7
2021,06,山形県,R,サービス業（他に分類されないもの）,45～49歳,24.4,51.33,344.13
2021,06,山形県,R,サービス業（他に分類されないもの）,50～54歳,23.86,48.17,334.49
2021,06,山形県,R,サービス業（他に分類されないもの）,55～59歳,23.73,42.08,326.84
2021,06,山形県,R,サービス業（他に分類されないもの）,60～64歳,19.69,22.8,259.08
2021,06,山形県,R,サービス業（他に分類されないもの）,65～69歳,18.59,14.55,237.63
2021,06,山形県,R,サービス業（他に分類されないもの）,70歳～,16.15,10.47,204.27
2021,07,福島県,C,鉱業，採石業，砂利採取業,年齢計,27.63,94.47,426.03
2021,07,福島県,C,鉱業，採石業，砂利採取業,～19歳,-,-,-
2021,07,福島県,C,鉱業，採石業，砂利採取業,20～24歳,-,-,-
2021,07,福島県,C,鉱業，採石業，砂利採取業,25～29歳,24.55,66.2,360.8
2021,07,福島県,C,鉱業，採石業，砂利採取業,30～34歳,24.27,68.16,359.4
2021,07,福島県,C,鉱業，採石業，砂利採取業,35～39歳,27.41,138.18,467.1
2021,07,福島県,C,鉱業，採石業，砂利採取業,40～44歳,26.33,67.67,383.63
2021,07,福島県,C,鉱業，採石業，砂利採取業,45～49歳,29.43,116.4,469.56
2021,07,福島県,C,鉱業，採石業，砂利採取業,50～54歳,26.76,83.19,404.31
2021,07,福島県,C,鉱業，採石業，砂利採取業,55～59歳,29.48,99.03,452.79
2021,07,福島県,C,鉱業，採石業，砂利採取業,60～64歳,26.99,95.48,419.36
2021,07,福島県,C,鉱業，採石業，砂利採取業,65～69歳,25.98,41.55,353.31
2021,07,福島県,C,鉱業，採石業，砂利採取業,70歳～,43.67,430.4,954.44
2021,07,福島県,D,建設業,年齢計,28.15,86.24,424.04
2021,07,福島県,D,建設業,～19歳,16.99,0.31,204.19
2021,07,福島県,D,建設業,20～24歳,18.88,49.86,276.42
2021,07,福島県,D,建設業,25～29歳,21.57,78.22,337.06
2021,07,福島県,D,建設業,30～34歳,25.43,91.93,397.09
2021,07,福島県,D,建設業,35～39歳,27.63,85.06,416.62
2021,07,福島県,D,建設業,40～44歳,28.92,102.2,449.24
2021,07,福島県,D,建設業,45～49歳,30.57,110.9,477.74
2021,07,福島県,D,建設業,50～54歳,31.3,83.4,459
2021,07,福島県,D,建設業,55～59歳,37.14,119.91,565.59
2021,07,福島県,D,建設業,60～64歳,28.67,97.31,441.35
2021,07,福島県,D,建設業,65～69歳,27.09,36.94,362.02
2021,07,福島県,D,建設業,70歳～,28.07,27.7,364.54
2021,07,福島県,E,製造業,年齢計,26.08,76.36,389.32
2021,07,福島県,E,製造業,～19歳,17.69,19.06,231.34
2021,07,福島県,E,製造業,20～24歳,19.35,53.13,285.33
2021,07,福島県,E,製造業,25～29歳,21.64,67.55,327.23
2021,07,福島県,E,製造業,30～34歳,23.91,70.44,357.36
2021,07,福島県,E,製造業,35～39歳,25.84,79.38,389.46
2021,07,福島県,E,製造業,40～44歳,27.04,81.1,405.58
2021,07,福島県,E,製造業,45～49歳,29.65,94.69,450.49
2021,07,福島県,E,製造業,50～54歳,30.86,99.24,469.56
2021,07,福島県,E,製造業,55～59歳,31.81,98.51,480.23
2021,07,福島県,E,製造業,60～64歳,22.27,43.65,310.89
2021,07,福島県,E,製造業,65～69歳,20.36,24.08,268.4
2021,07,福島県,E,製造業,70歳～,19.29,10.38,241.86
2021,07,福島県,F,電気・ガス・熱供給・水道業,年齢計,33.06,93.76,490.48
2021,07,福島県,F,電気・ガス・熱供給・水道業,～19歳,16.67,19.04,219.08
2021,07,福島県,F,電気・ガス・熱供給・水道業,20～24歳,19.79,73.61,311.09
2021,07,福島県,F,電気・ガス・熱供給・水道業,25～29歳,22.71,99.24,371.76
2021,07,福島県,F,電気・ガス・熱供給・水道業,30～34歳,27.5,98.89,428.89
2021,07,福島県,F,電気・ガス・熱供給・水道業,35～39歳,29.86,107.79,466.11
2021,07,福島県,F,電気・ガス・熱供給・水道業,40～44歳,32.45,110.45,499.85
2021,07,福島県,F,電気・ガス・熱供給・水道業,45～49歳,35.99,98.66,530.54
2021,07,福島県,F,電気・ガス・熱供給・水道業,50～54歳,42.4,80.56,589.36
2021,07,福島県,F,電気・ガス・熱供給・水道業,55～59歳,44.1,119.75,648.95
2021,07,福島県,F,電気・ガス・熱供給・水道業,60～64歳,24.75,91.39,388.39
2021,07,福島県,F,電気・ガス・熱供給・水道業,65～69歳,18.65,28.25,252.05
